customer_id,first_name,last_name,gender,date_of_birth,email,phone,pan_number,aadhaar_number,occupation,annual_income,marital_status,customer_since,kyc_status,risk_category,branch_id,city,state,country,customer_status
CUST055023,Eta,Master,M,2005-05-08,eta.master55023@mail.com,6512534356,UCDSX2486N,213587457092,Analyst,4569833.42,Single,2013-11-26,VERIFIED,HIGH,BR0303,Tumkur,Punjab,India,ACTIVE
CUST055024,Harrison,Basu,F,1970-07-24,harrison.basu55024@mail.com,0689891112,QDFEW2825K,612319834956,Analyst,3426242.65,Single,2012-05-02,PENDING,HIGH,BR0298,Latur,Gujarat,India,ACTIVE
CUST055025,Aachal,Palan,F,1998-06-04,aachal.palan55025@mail.com,4861450594,PUQZK8014Q,422979994757,Teacher,544035.34,Single,2017-03-05,VERIFIED,LOW,BR0451,Gandhidham,Odisha,India,INACTIVE
CUST055026,Manbir,Vyas,F,2006-02-24,manbir.vyas55026@mail.com,1083879060,YPUKE5024U,562067052026,Doctor,1953989.48,Married,2017-09-27,PENDING,MEDIUM,BR0365,Vadodara,Maharashtra,India,ACTIVE
CUST055027,Libni,Dalal,F,2002-04-12,libni.dalal55027@mail.com,8998392688,TSDJS8026S,544433138523,Doctor,1725434.67,Single,2018-06-14,REJECTED,LOW,BR0202,Tirupati,Assam,India,INACTIVE
CUST055028,Sai,Buch,F,1989-06-24,sai.buch55028@mail.com,6263179639,TYYLM7327V,522434714084,Analyst,2080549.67,Single,2022-09-01,VERIFIED,MEDIUM,BR0346,Aligarh,Nagaland,India,ACTIVE
CUST055029,Lucky,Chaudhuri,F,1970-04-11,lucky.chaudhuri55029@mail.com,9100194772,FYNXF7448C,482499102191,Teacher,1785561.39,Married,2015-10-15,PENDING,LOW,BR0439,Bahraich,Assam,India,INACTIVE
CUST055030,Yuvraj,Bhavsar,M,2005-11-12,yuvraj.bhavsar55030@mail.com,5424323209,XNOYP8766C,310864726760,Doctor,425834.73,Single,2019-06-08,PENDING,HIGH,BR0198,Kadapa,Himachal Pradesh,India,ACTIVE
CUST055031,Yashasvi,Deep,F,1971-11-22,yashasvi.deep55031@mail.com,2246062345,CDDCC7701O,615297103188,Doctor,1209258.2,Married,2025-01-24,PENDING,LOW,BR0183,Burhanpur,Tamil Nadu,India,ACTIVE
CUST055032,Sarthak,Iyer,F,1970-12-28,,1009396358,OQESG1141N,354248384932,Doctor,1766138.68,Married,2024-05-22,PENDING,MEDIUM,BR0460,Sonipat,Tamil Nadu,India,INACTIVE
CUST055033,Samesh,Garg,F,1975-02-27,samesh.garg55033@mail.com,0796122944,FQZNS3384J,205724826434,Analyst,720983.41,Married,2023-08-20,VERIFIED,HIGH,BR0270,Mysore,Madhya Pradesh,India,ACTIVE
CUST055034,Amara,Mammen,F,1999-10-30,amara.mammen55034@mail.com,1757261538,SPJGE8670F,789659449788,Manager,2332376.33,Married,2020-07-05,REJECTED,LOW,BR0243,Allahabad,Odisha,India,INACTIVE
CUST055035,Pallavi,Kapur,F,1960-11-13,pallavi.kapur55035@mail.com,3328738645,VOXDN2519S,453562275920,Teacher,3763856.8,Married,2016-06-23,REJECTED,HIGH,BR0439,Dehri,Punjab,India,ACTIVE
CUST055036,Rajeshri,Krishnamurthy,M,1963-09-19,rajeshri.krishnamurthy55036@mail.com,5789791724,JKLAZ9536A,752929563849,Business,4581772.89,Single,2018-05-16,REJECTED,LOW,BR0249,Khandwa,Jharkhand,India,ACTIVE
CUST055037,Ayushman,Mohan,M,1964-12-02,ayushman.mohan55037@mail.com,4618475509,NLMRK4047L,868061736891,Teacher,4777545.35,Single,2024-02-02,REJECTED,MEDIUM,BR0383,Kurnool,Meghalaya,India,ACTIVE
CUST055038,Wyatt,Kalita,M,1961-08-22,wyatt.kalita55038@mail.com,5047523615,WBJHW4002I,537042502119,Analyst,4208950.89,Single,2014-11-01,PENDING,LOW,BR0334,Rampur,Tamil Nadu,India,ACTIVE
CUST055039,Daksh,Bajwa,M,1997-09-01,daksh.bajwa55039@mail.com,9407098688,RWFSK8760L,386735092191,Analyst,2378023.65,Married,2018-07-14,REJECTED,LOW,BR0376,Raiganj,Tripura,India,ACTIVE
CUST055040,Inaya,Tara,M,1957-02-18,inaya.tara55040@mail.com,5380296841,BQFDU4875A,972527689685,Teacher,3393538.71,Married,2011-11-21,REJECTED,MEDIUM,BR0320,Satna,Sikkim,India,ACTIVE
CUST055041,Amrita,Srivastava,F,2004-09-16,amrita.srivastava55041@mail.com,4675425574,KVOUP9898T,498898553493,Analyst,3267927.75,Married,2024-08-28,REJECTED,LOW,BR0402,Visakhapatnam,Manipur,India,ACTIVE
CUST055042,Rudra,Subramanian,M,1984-08-11,rudra.subramanian55042@mail.com,9703903619,GYQMR5043X,876875306963,Manager,409572.35,Single,2019-05-27,VERIFIED,LOW,BR0100,Madanapalle,Manipur,India,INACTIVE
CUST055043,Alexander,Lanka,F,1969-08-04,invalid-email,7354156207,LAFNG7255H,850684238691,Analyst,3473193.52,Single,2024-03-15,VERIFIED,LOW,BR0370,Aizawl,Arunachal Pradesh,India,ACTIVE
CUST055044,Chandani,Padmanabhan,M,1987-05-09,chandani.padmanabhan55044@mail.com,5416499173,LKDJI3630D,648728697470,Analyst,387910.36,Married,2022-05-04,REJECTED,LOW,BR0020,Bidhannagar,Bihar,India,INACTIVE
CUST055045,Samaksh,Badal,M,1981-06-22,samaksh.badal55045@mail.com,9853781776,DPDPN5069Q,237884835539,Business,1637991.72,Married,2024-03-26,PENDING,MEDIUM,BR0305,Gangtok,Himachal Pradesh,India,INACTIVE
CUST055046,Krishna,Raju,M,1981-09-02,krishna.raju55046@mail.com,7873183953,YZXMQ9305Q,592946579865,Doctor,1984563.92,Single,2019-03-19,VERIFIED,HIGH,BR0277,Rampur,Maharashtra,India,INACTIVE
CUST055047,Anita,Khare,F,1957-12-25,anita.khare55047@mail.com,8763727607,FLNEC3324Z,481285747213,Doctor,3718181.32,Married,2019-06-30,VERIFIED,HIGH,BR0400,Bareilly,Sikkim,India,ACTIVE
CUST055048,Riya,Madan,M,1993-11-25,riya.madan55048@mail.com,1459674550,WTJGX5228K,845149254092,Analyst,2752880.22,Single,2019-05-02,VERIFIED,MEDIUM,BR0379,Shimoga,Assam,India,ACTIVE
CUST055049,Baljiwan,Kannan,M,1983-06-05,baljiwan.kannan55049@mail.com,7873436510,HWOWI6137D,448235503261,Business,3373615.34,Married,2012-11-29,REJECTED,LOW,BR0272,Medininagar,Assam,India,ACTIVE
CUST055050,Yachana,Grewal,F,1983-06-29,yachana.grewal55050@mail.com,5164646331,SVEWC9416I,791510825771,Teacher,286471.12,Married,2017-02-03,VERIFIED,LOW,BR0428,Vadodara,Punjab,India,INACTIVE
CUST055051,Amol,Kapur,M,1957-02-28,amol.kapur55051@mail.com,2052491036,ZONDE5979X,718797928040,Teacher,3989101.81,Single,2024-10-14,PENDING,HIGH,BR0196,Unnao,Himachal Pradesh,India,INACTIVE
CUST055052,Timothy,Sanghvi,M,1977-11-13,timothy.sanghvi55052@mail.com,6713160276,HLULY2079E,735669632966,Doctor,4463848.02,Single,2017-07-23,VERIFIED,LOW,BR0362,Adoni,Telangana,India,INACTIVE
CUST055053,Edhitha,Gole,F,1976-02-11,edhitha.gole55053@mail.com,9988269512,IYTSS9623R,683818716123,Doctor,1407061.94,Single,2013-03-13,PENDING,MEDIUM,BR0460,Kishanganj,Haryana,India,INACTIVE
CUST055054,Advaith,Thakur,F,1999-07-09,advaith.thakur55054@mail.com,8787781089,GCVKU4509A,987698534269,Manager,274182.77,Married,2025-03-29,PENDING,LOW,BR0091,Fatehpur,Andhra Pradesh,India,ACTIVE
CUST055055,Rehaan,Wali,M,1994-08-14,rehaan.wali55055@mail.com,9459080641,JCDDA7548U,143131787823,Teacher,4824414.84,Married,2019-12-18,VERIFIED,MEDIUM,BR0211,Shivpuri,Karnataka,India,INACTIVE
CUST055056,Aarush,Vasa,F,2002-08-17,aarush.vasa55056@mail.com,7933088173,MBTNA3923K,111710826010,Manager,4100042.73,Married,2018-12-09,PENDING,LOW,BR0202,Latur,Kerala,India,ACTIVE
CUST055057,Ojas,Ramakrishnan,M,2004-04-14,ojas.ramakrishnan55057@mail.com,0440233019,DXUOD4905B,300723255663,Doctor,402677.4,Married,2013-12-12,REJECTED,HIGH,BR0494,Nandyal,Mizoram,India,ACTIVE
CUST055058,Leela,Agate,F,1980-04-21,leela.agate55058@mail.com,2573175120,PZZUR9911P,558753761455,Business,2543637.58,Married,2022-12-21,PENDING,HIGH,BR0218,Erode,Gujarat,India,ACTIVE
CUST055059,Naksh,Bhakta,F,1956-12-17,naksh.bhakta55059@mail.com,7228972676,VHTFZ6715Z,894680924606,Engineer,4160560.08,Married,2020-07-03,REJECTED,HIGH,BR0080,Delhi,Kerala,India,ACTIVE
CUST055060,Nathaniel,Kari,M,1973-10-21,nathaniel.kari55060@mail.com,6679078438,XSQUA3242I,298234823358,Teacher,1489148.78,Single,2023-05-21,PENDING,LOW,BR0024,Khandwa,Uttarakhand,India,INACTIVE
CUST055061,Amol,Aggarwal,F,2007-02-19,amol.aggarwal55061@mail.com,3924002441,GSLXQ2802Q,584420223502,Doctor,2449727.96,Married,2017-01-26,REJECTED,LOW,BR0164,Bhubaneswar,Andhra Pradesh,India,ACTIVE
CUST055062,Balhaar,Kapadia,F,1981-07-16,balhaar.kapadia55062@mail.com,3357675330,MIHUL1972M,428650187960,Business,2425938.24,Married,2014-05-02,VERIFIED,LOW,BR0106,Silchar,Goa,India,ACTIVE
CUST055063,Unnati,Goswami,F,1969-01-03,unnati.goswami55063@mail.com,9250278164,FKOUO1452N,528110138979,Engineer,2710404.8,Married,2014-01-20,REJECTED,LOW,BR0371,Mathura,Sikkim,India,ACTIVE
CUST055064,Divya,Wadhwa,F,1960-01-08,divya.wadhwa55064@mail.com,1167141388,IJPWJ9127S,836362782846,Business,3213050.34,Single,2023-01-18,VERIFIED,HIGH,BR0487,Medininagar,Arunachal Pradesh,India,INACTIVE
CUST055065,Edhitha,Patla,M,1972-05-07,edhitha.patla55065@mail.com,7787563129,QSISY6838M,338628488509,Teacher,1839359.69,Single,2022-08-01,PENDING,HIGH,BR0295,Pali,Mizoram,India,INACTIVE
CUST055066,Chakradhar,Bose,M,1987-05-14,chakradhar.bose55066@mail.com,8636188602,MWBMI9266A,243492435036,Manager,2258588.48,Single,2018-07-19,PENDING,MEDIUM,BR0008,Kharagpur,West Bengal,India,ACTIVE
CUST055067,Pavani,Kadakia,M,1957-12-11,pavani.kadakia55067@mail.com,9955006606,HPOTG6073M,322135629602,Teacher,1317321.05,Married,2013-08-17,VERIFIED,LOW,BR0421,Baranagar,Telangana,India,INACTIVE
CUST055068,Akshay,Bhatti,M,1991-04-04,akshay.bhatti55068@mail.com,5321601747,YWMHM6515J,389221738790,Teacher,4986728.92,Single,2013-11-29,PENDING,LOW,BR0258,Gandhidham,West Bengal,India,ACTIVE
CUST055069,Veda,Venkataraman,M,1964-04-05,veda.venkataraman55069@mail.com,4655900975,BLAKY2212H,800045781581,Analyst,1067322.18,Married,2012-05-31,PENDING,HIGH,BR0129,Haldia,Sikkim,India,ACTIVE
CUST055070,Sathvik,Lall,M,1980-03-18,sathvik.lall55070@mail.com,3979573187,BBZWX5185G,220593523682,Engineer,4715707.03,Married,2017-12-10,VERIFIED,MEDIUM,BR0390,Etawah,Mizoram,India,INACTIVE
CUST055071,Chaitaly,Narula,F,1968-05-20,chaitaly.narula55071@mail.com,7381525490,RNOIR7217R,970299382228,Business,4068720.6,Married,2018-06-07,VERIFIED,MEDIUM,BR0165,Panchkula,Bihar,India,INACTIVE
CUST055072,Chakrika,Bandi,F,1969-05-21,chakrika.bandi55072@mail.com,0965178359,CIYUR5875G,703957549700,Teacher,3149861.56,Single,2024-01-03,PENDING,LOW,BR0393,Bhiwani,Nagaland,India,ACTIVE
CUST055073,Yahvi,Grewal,M,1990-01-08,yahvi.grewal55073@mail.com,2026410646,PFPLZ6342D,824965839686,Doctor,756513.43,Married,2016-06-16,REJECTED,MEDIUM,BR0019,Jamshedpur,West Bengal,India,ACTIVE
CUST055074,Balendra,Anne,M,1961-01-22,balendra.anne55074@mail.com,7610694035,MHPXX4317U,629413308583,Analyst,2869938.52,Single,2013-06-06,VERIFIED,MEDIUM,BR0381,Farrukhabad,Telangana,India,INACTIVE
CUST055075,Faqid,Sharma,F,1997-09-21,faqid.sharma55075@mail.com,9598282613,BSBZR7162X,574556941684,Analyst,674844.1,Married,2015-07-31,PENDING,LOW,BR0445,Panchkula,Himachal Pradesh,India,INACTIVE
CUST055076,Adweta,Rajagopal,F,1972-06-17,adweta.rajagopal55076@mail.com,7753499357,CUUAJ5176E,415326627134,Manager,1987621.48,Single,2016-11-06,REJECTED,HIGH,BR0387,Sikar,Uttarakhand,India,ACTIVE
CUST055077,Ekanta,Cherian,F,2006-02-09,ekanta.cherian55077@mail.com,4007841709,FDNNP8851V,506491601507,Teacher,4971333.49,Married,2019-08-14,VERIFIED,MEDIUM,BR0203,Nangloi Jat,Tripura,India,ACTIVE
CUST055078,Sarthak,Roy,M,1991-10-27,sarthak.roy55078@mail.com,6909740900,KPDGT8231J,921766663286,Doctor,1048486.08,Single,2013-04-16,VERIFIED,HIGH,BR0392,Dharmavaram,Andhra Pradesh,India,INACTIVE
CUST055079,Hardik,Raghavan,M,1970-09-20,hardik.raghavan55079@mail.com,0314336047,ZFQVQ4715J,851220692746,Manager,4438208.86,Married,2013-07-20,PENDING,HIGH,BR0223,Jehanabad,Chhattisgarh,India,INACTIVE
CUST055080,Ranveer,Yadav,F,1960-07-21,ranveer.yadav55080@mail.com,6790797559,LXGPK8569Q,185143711726,Engineer,4307221.35,Single,2021-08-02,PENDING,HIGH,BR0240,Vijayanagaram,Chhattisgarh,India,ACTIVE
CUST055081,Oliver,Sinha,F,1968-07-15,oliver.sinha55081@mail.com,1801438372,EUZPZ1121O,726716399738,Engineer,4549043.67,Married,2024-09-18,VERIFIED,HIGH,BR0491,Tezpur,Punjab,India,INACTIVE
CUST055082,Qarin,Rama,F,1960-12-19,qarin.rama55082@mail.com,1876157780,WEFJL8203R,892048781844,Business,1495349.13,Single,2013-06-26,PENDING,LOW,BR0289,Durgapur,Chhattisgarh,India,ACTIVE
CUST055083,Idika,Pant,M,1988-11-30,idika.pant55083@mail.com,0832654336,RWSQM4843Z,938970175042,Teacher,3586364.18,Married,2016-02-06,PENDING,MEDIUM,BR0047,Udupi,Meghalaya,India,ACTIVE
CUST055084,Damini,Srivastava,M,1993-12-11,damini.srivastava55084@mail.com,5816051526,XVCPB6430I,764032394960,Engineer,3668318.95,Single,2023-09-10,PENDING,MEDIUM,BR0472,Udupi,Kerala,India,ACTIVE
CUST055085,Faraj,Raj,M,1968-02-16,faraj.raj55085@mail.com,9874122017,LZRTA4107J,856486458956,Doctor,1269466.9,Single,2019-04-10,REJECTED,LOW,BR0270,Ichalkaranji,Himachal Pradesh,India,INACTIVE
CUST055086,Harrison,Chopra,F,2006-07-30,harrison.chopra55086@mail.com,4024955309,NSLAV9157H,695479021394,Manager,270052.84,Married,2024-07-01,PENDING,HIGH,BR0144,Ahmednagar,Uttar Pradesh,India,ACTIVE
CUST055087,Arya,Sem,M,1985-07-31,arya.sem55087@mail.com,3893423101,YJSWU5641M,249096436434,Engineer,2041014.95,Single,2015-01-22,VERIFIED,HIGH,BR0333,Bhopal,Nagaland,India,ACTIVE
CUST055088,Raksha,Vora,F,2003-01-21,raksha.vora55088@mail.com,2944478371,NIXHG2452V,440429904472,Analyst,4012962.38,Married,2011-08-06,REJECTED,HIGH,BR0022,Nagaon,Bihar,India,INACTIVE
CUST055089,Qabil,Tandon,M,2004-07-08,qabil.tandon55089@mail.com,6375465100,ONEUA4265D,912371522799,Teacher,3313044.46,Single,2025-01-13,REJECTED,LOW,BR0421,North Dumdum,Telangana,India,INACTIVE
CUST055090,Udarsh,Brahmbhatt,M,1972-08-17,udarsh.brahmbhatt55090@mail.com,9735513430,YWFXU5829B,938189695188,Analyst,864583.3,Single,2014-06-18,REJECTED,MEDIUM,BR0422,Sri Ganganagar,Himachal Pradesh,India,ACTIVE
CUST055091,Inaya,Datta,F,2001-07-11,inaya.datta55091@mail.com,9127620125,BANWT5232W,404742476175,Engineer,706652.71,Married,2019-03-11,REJECTED,MEDIUM,BR0437,Kota,Goa,India,INACTIVE
CUST055092,Darsh,Jha,F,1991-05-27,darsh.jha55092@mail.com,1595810877,AWEFO6695C,428194689805,Doctor,1602298.8,Married,2021-03-17,PENDING,LOW,BR0071,Udaipur,Sikkim,India,ACTIVE
CUST055093,Pushti,Palan,F,1993-12-22,pushti.palan55093@mail.com,6464319632,QZJXC8480G,557085991086,Analyst,1605917.84,Single,2022-09-25,PENDING,LOW,BR0359,Nandyal,Haryana,India,INACTIVE
CUST055094,Adweta,Mangal,M,1957-05-22,adweta.mangal55094@mail.com,6430662526,NIGAK1211B,169649337227,Analyst,3928228.37,Married,2016-04-23,VERIFIED,HIGH,BR0388,Nangloi Jat,Manipur,India,INACTIVE
CUST055095,Tanmayi,Patel,M,1989-12-30,tanmayi.patel55095@mail.com,1468344878,ZWHIM1122W,296770824275,Engineer,613417.9,Single,2014-02-08,PENDING,LOW,BR0337,Kamarhati,Tamil Nadu,India,ACTIVE
CUST055096,Manya,Chaudhry,F,1997-10-28,manya.chaudhry55096@mail.com,1785436971,DRDHM7626I,436736896567,Analyst,2774635.71,Single,2014-06-28,PENDING,MEDIUM,BR0165,Dehri,Himachal Pradesh,India,INACTIVE
CUST055097,Anya,Khare,M,2005-07-01,anya.khare55097@mail.com,8741605084,CAURS4109R,793580868267,Manager,4113418.18,Married,2016-09-26,PENDING,HIGH,BR0185,Gulbarga,Manipur,India,ACTIVE
CUST055098,Aahana,Hayer,F,1962-08-07,aahana.hayer55098@mail.com,7219763568,BAIVE2693S,593593062137,Engineer,1361614.83,Single,2016-07-20,VERIFIED,MEDIUM,BR0334,Munger,Odisha,India,ACTIVE
CUST055099,Aarav,Butala,F,1964-06-25,aarav.butala55099@mail.com,6699365408,XDFYY7522C,724019133082,Business,3720683.17,Married,2012-03-03,PENDING,LOW,BR0315,Dehradun,Telangana,India,INACTIVE
CUST055100,Ganga,Panchal,M,1976-10-10,ganga.panchal55100@mail.com,0017881147,JGTUG9060E,947379072874,Engineer,4094687.52,Single,2019-04-03,REJECTED,MEDIUM,BR0050,Saharsa,Gujarat,India,ACTIVE
CUST055101,Ekanta,Bhatia,F,1968-08-15,ekanta.bhatia55101@mail.com,7706375699,LFXJV9692O,686224087405,Business,3526298.93,Married,2011-12-17,VERIFIED,HIGH,BR0367,Bihar Sharif,Punjab,India,ACTIVE
CUST055102,Peter,Kale,F,1982-04-08,peter.kale55102@mail.com,2958792092,VKGJQ4339F,502185412836,Manager,3463522.35,Married,2014-06-12,REJECTED,MEDIUM,BR0330,Anantapuram,Jharkhand,India,ACTIVE
CUST055103,Lohit,Tak,M,1973-06-17,lohit.tak55103@mail.com,9751748233,MWSHI4620V,664175764989,Analyst,2477688.17,Married,2012-06-15,REJECTED,LOW,BR0142,Katni,Himachal Pradesh,India,INACTIVE
CUST055104,Vivaan,Dugar,F,1970-07-03,vivaan.dugar55104@mail.com,2937764633,LDVWD9585Z,469880634933,Business,3485492.58,Single,2017-04-19,PENDING,LOW,BR0388,Bhiwandi,Manipur,India,ACTIVE
CUST055105,Lopa,Jain,M,1961-04-03,lopa.jain55105@mail.com,5246551582,HDBZC8991T,617212011005,Manager,1189736.29,Single,2012-01-04,VERIFIED,LOW,BR0348,Giridih,Uttarakhand,India,INACTIVE
CUST055106,Lekha,Vasa,F,1986-08-11,lekha.vasa55106@mail.com,2548593755,UPTUD2085K,235384946580,Doctor,1973093.71,Single,2015-06-30,VERIFIED,HIGH,BR0490,Ranchi,Bihar,India,ACTIVE
CUST055107,Lila,Chopra,F,1989-08-19,lila.chopra55107@mail.com,5148138695,EHGMT7497O,834677985243,Business,1429855.05,Single,2023-04-17,PENDING,LOW,BR0096,Sasaram,Uttar Pradesh,India,ACTIVE
CUST055108,Nidra,Ramanathan,M,1965-05-18,nidra.ramanathan55108@mail.com,9275923622,QGQKU7162B,383293486880,Manager,4983124.52,Single,2022-11-15,PENDING,LOW,BR0110,Thoothukudi,Tripura,India,ACTIVE
CUST055109,Diya,Chahal,F,1980-03-23,diya.chahal55109@mail.com,3356217632,URKHO9369E,776461529357,Teacher,1111243.9,Married,2013-07-25,PENDING,MEDIUM,BR0200,Mira-Bhayandar,Himachal Pradesh,India,ACTIVE
CUST055110,Geetika,Ghosh,F,1969-11-16,geetika.ghosh55110@mail.com,3491099407,OKMAA9966Q,655958403792,Analyst,509972.02,Single,2014-08-11,PENDING,MEDIUM,BR0331,Berhampore,West Bengal,India,INACTIVE
CUST055111,Isha,Mitter,F,1982-03-21,isha.mitter55111@mail.com,9551805338,GDJOA3621D,911419236853,Doctor,498750.37,Single,2025-04-01,REJECTED,HIGH,BR0032,Pune,Mizoram,India,INACTIVE
CUST055112,Bhavika,Buch,M,1961-11-20,bhavika.buch55112@mail.com,7238161710,FSYMF1404A,675129324449,Doctor,1849992.89,Married,2013-12-16,PENDING,MEDIUM,BR0190,Hajipur,Telangana,India,INACTIVE
CUST055113,Zansi,Srivastava,M,2007-03-29,zansi.srivastava55113@mail.com,6286026315,QAGXR1145O,579652173684,Business,4688627.16,Married,2016-07-15,VERIFIED,MEDIUM,BR0251,Muzaffarnagar,Tripura,India,INACTIVE
CUST055114,Ishaan,Nadkarni,F,1957-07-11,ishaan.nadkarni55114@mail.com,3154694163,QEBJW3590X,249175763503,Analyst,1856098.22,Married,2015-05-21,REJECTED,HIGH,BR0346,Jehanabad,Tripura,India,ACTIVE
CUST055115,Amrita,Kadakia,M,1964-09-08,amrita.kadakia55115@mail.com,4646441566,CXJYB9544Q,613548333976,Engineer,1229604.94,Married,2019-08-22,PENDING,MEDIUM,BR0373,Tinsukia,Mizoram,India,ACTIVE
CUST055116,Frederick,Barad,F,1991-12-25,frederick.barad55116@mail.com,8592169651,VKDKP4224O,741574737631,Analyst,1401569.12,Married,2013-11-10,VERIFIED,LOW,BR0283,Gopalpur,Uttar Pradesh,India,INACTIVE
CUST055117,Noah,Gulati,F,1958-07-23,noah.gulati55117@mail.com,4944833773,WTKHR2050R,257250873456,Doctor,2569298.87,Married,2023-04-07,PENDING,MEDIUM,BR0137,Aurangabad,Andhra Pradesh,India,INACTIVE
CUST055118,Aryan,Handa,F,2006-09-13,aryan.handa55118@mail.com,5382137211,LRQPJ6738G,603668318632,Doctor,1580652.52,Married,2023-01-28,VERIFIED,HIGH,BR0098,Burhanpur,Bihar,India,INACTIVE
CUST055119,Shravya,Gera,F,1986-12-18,shravya.gera55119@mail.com,6194860599,PDWQE1380H,640896223058,Analyst,1306216.63,Married,2019-01-24,PENDING,LOW,BR0399,Medininagar,West Bengal,India,INACTIVE
CUST055120,Nathaniel,Kothari,M,1976-02-10,nathaniel.kothari55120@mail.com,5070080685,YNIDB6001I,250488316714,Manager,2852010.53,Married,2022-04-12,REJECTED,HIGH,BR0454,Dehradun,Tamil Nadu,India,INACTIVE
CUST055121,Advaith,Nagarajan,M,1959-09-30,advaith.nagarajan55121@mail.com,5431787150,CPDOV6009H,481476894105,Business,4649922.57,Single,2025-03-14,VERIFIED,HIGH,BR0221,Bally,Haryana,India,INACTIVE
CUST055122,Pavani,Kulkarni,M,1984-02-12,pavani.kulkarni55122@mail.com,5538523810,AAOZM5965T,796655157616,Engineer,4919322.23,Single,2018-08-15,REJECTED,HIGH,BR0391,Dehradun,Punjab,India,INACTIVE
CUST055123,Lohit,Mistry,M,1972-10-30,lohit.mistry55123@mail.com,4264890467,CWVFH8585A,257681688371,Analyst,4480647.4,Single,2021-07-12,PENDING,LOW,BR0142,Proddatur,Sikkim,India,ACTIVE
CUST055124,Ganga,Luthra,M,1977-08-21,ganga.luthra55124@mail.com,4323533181,IGSSE1985V,664044628920,Analyst,2247054.55,Single,2015-03-15,REJECTED,LOW,BR0120,Amravati,Telangana,India,INACTIVE
CUST055125,Ekbal,Kapur,F,1997-05-06,ekbal.kapur55125@mail.com,4128198867,EGTKR3078F,533517229958,Engineer,2974648.11,Single,2019-04-06,VERIFIED,MEDIUM,BR0263,Rajpur Sonarpur,Tamil Nadu,India,ACTIVE
CUST055126,Yadavi,Khanna,M,2004-05-08,yadavi.khanna55126@mail.com,9991511144,NQONE2496J,385248555325,Manager,4162899.32,Married,2016-01-14,REJECTED,MEDIUM,BR0392,Nizamabad,Punjab,India,ACTIVE
CUST055127,Advaith,Sinha,M,1962-11-08,advaith.sinha55127@mail.com,0937822224,DLFNM9159V,644751146834,Manager,4918230.28,Single,2022-07-29,PENDING,MEDIUM,BR0251,Pallavaram,Chhattisgarh,India,ACTIVE
CUST055128,Bahadurjit,Ratti,F,1974-02-16,bahadurjit.ratti55128@mail.com,9051599408,XXTVT5831B,407787706189,Business,4084445.18,Single,2012-07-28,VERIFIED,LOW,BR0375,Gorakhpur,Manipur,India,ACTIVE
CUST055129,Ekbal,Deol,M,1965-06-18,ekbal.deol55129@mail.com,0836590976,DQJJH6711C,840312646870,Analyst,2385939.41,Married,2024-01-24,REJECTED,MEDIUM,BR0191,Anantapuram,Karnataka,India,INACTIVE
CUST055130,Quincy,Dar,F,1964-05-03,quincy.dar55130@mail.com,0400725092,EQWRI7027L,635626819465,Doctor,3670973.7,Married,2014-03-21,REJECTED,HIGH,BR0005,Ramgarh,Uttar Pradesh,India,INACTIVE
CUST055131,Diya,Lall,M,1999-10-29,diya.lall55131@mail.com,1323691844,DSNMS2555K,453196743287,Manager,625222.89,Single,2013-11-03,REJECTED,HIGH,BR0368,Bokaro,West Bengal,India,INACTIVE
CUST055132,Zansi,Edwin,M,2005-08-14,zansi.edwin55132@mail.com,3393186040,UMTRA5619J,707124631580,Business,3470239.91,Married,2022-10-13,PENDING,HIGH,BR0297,Bareilly,Kerala,India,INACTIVE
CUST055133,Caleb,Tank,F,1969-06-12,caleb.tank55133@mail.com,9099503811,VNBDB7297X,883293026092,Doctor,2307165.12,Single,2020-10-16,REJECTED,HIGH,BR0014,Gudivada,Uttarakhand,India,INACTIVE
CUST055134,Waida,Bhasin,F,1958-08-16,waida.bhasin55134@mail.com,7258281151,AXDOL9674O,369755898955,Teacher,2870967.61,Single,2023-10-08,VERIFIED,LOW,BR0493,Jehanabad,Rajasthan,India,INACTIVE
CUST055135,Samar,Shankar,F,2008-07-13,samar.shankar55135@mail.com,8618888910,PTBSP5553T,748957047305,Analyst,1178812.72,Married,2016-07-08,REJECTED,MEDIUM,BR0050,Jorhat,Jharkhand,India,ACTIVE
CUST055136,Henry,Kashyap,M,1977-12-31,henry.kashyap55136@mail.com,2233496288,RTLXN6956B,524619594101,Manager,3449631.03,Single,2020-09-12,REJECTED,LOW,BR0333,Akola,Uttarakhand,India,INACTIVE
CUST055137,Anay,Karnik,F,1969-04-22,anay.karnik55137@mail.com,9470664862,LVZQP6200Y,696470202142,Engineer,3626589.28,Single,2015-05-24,VERIFIED,MEDIUM,BR0298,Raiganj,Gujarat,India,ACTIVE
CUST055138,Abhimanyu,Tella,M,1986-08-06,,0017399585,SYVEI7665W,753811813689,Analyst,2482154.86,Married,2025-03-25,REJECTED,HIGH,BR0164,Mirzapur,Karnataka,India,INACTIVE
CUST055139,Ikbal,Kohli,M,1958-05-26,ikbal.kohli55139@mail.com,5638910363,UHHOB9372A,358142146149,Business,2173335.85,Married,2017-04-05,REJECTED,LOW,BR0471,Kochi,Assam,India,INACTIVE
